Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6542,37,management,married,tertiary,no,5205,yes,no,unknown,23,may,493,2,-1,0,unknown,no
16119,47,management,married,unknown,no,555,yes,no,cellular,17,jul,179,1,-1,0,unknown,no
11356,60,retired,single,secondary,no,1625,no,no,unknown,12,jun,119,1,-1,0,unknown,no
9254,48,unemployed,married,primary,no,1849,yes,no,unknown,2,jun,345,3,-1,0,unknown,no
10198,40,management,single,secondary,no,269,no,no,unknown,5,jun,128,1,-1,0,unknown,no
22393,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,82,3,-1,0,unknown,no
23284,47,technician,married,secondary,no,11,no,no,cellular,21,aug,184,3,-1,0,unknown,no
20231,30,self-employed,single,tertiary,no,1495,no,no,cellular,6,aug,898,2,-1,0,unknown,no
9555,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no
43182,81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,2,-1,0,unknown,no
11081,27,technician,single,unknown,no,555,no,no,unknown,11,jun,240,9,-1,0,unknown,no
25692,48,technician,married,unknown,no,2106,yes,no,cellular,17,nov,499,2,195,1,failure,no
1229,36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,no
35601,32,technician,divorced,tertiary,no,75,no,no,cellular,5,may,104,3,256,9,failure,no
22169,59,retired,married,secondary,no,385,no,yes,telephone,14,aug,365,2,-1,0,unknown,no
5415,30,management,single,tertiary,no,3110,yes,no,unknown,20,may,133,1,-1,0,unknown,no
33924,36,services,married,secondary,no,526,yes,no,cellular,17,apr,333,2,324,1,other,no
28307,36,management,married,unknown,no,1597,yes,no,cellular,21,nov,137,1,-1,0,unknown,no
11810,43,management,married,tertiary,no,438,no,no,unknown,17,jun,355,2,-1,0,unknown,no
20800,31,technician,single,tertiary,no,6,no,no,cellular,8,aug,243,2,-1,0,unknown,no
6281,31,services,married,secondary,no,1273,yes,no,unknown,23,may,442,1,-1,0,unknown,no
22306,34,technician,single,tertiary,no,332,no,no,cellular,18,aug,75,7,-1,0,unknown,no
35644,39,blue-collar,single,secondary,no,290,yes,no,cellular,5,may,128,1,336,1,other,no
9316,50,blue-collar,married,primary,no,33,yes,no,unknown,2,jun,134,8,-1,0,unknown,no
5602,36,housemaid,single,secondary,no,7171,yes,no,unknown,20,may,216,2,-1,0,unknown,no
9677,44,services,divorced,secondary,no,-574,yes,no,unknown,3,jun,172,2,-1,0,unknown,no
20221,50,management,married,tertiary,no,2050,no,no,cellular,6,aug,158,3,-1,0,unknown,no
41090,37,technician,married,tertiary,no,549,no,no,cellular,4,jun,217,2,94,1,success,no
21986,41,management,divorced,tertiary,no,20479,no,no,cellular,14,aug,229,2,-1,0,unknown,no
22340,55,management,single,tertiary,no,1097,no,no,telephone,18,aug,199,2,-1,0,unknown,no
45434,34,management,married,tertiary,no,1778,no,no,cellular,5,aug,329,2,181,4,failure,no
26812,46,technician,married,secondary,no,1322,yes,yes,cellular,19,nov,514,1,-1,0,unknown,no
43444,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,7,dec,347,4,186,5,success,no
2287,32,blue-collar,married,secondary,no,715,yes,no,unknown,8,may,108,2,-1,0,unknown,no
3958,55,self-employed,single,secondary,no,2607,yes,no,unknown,14,may,38,1,-1,0,unknown,no
37565,32,blue-collar,married,primary,no,1176,no,no,cellular,12,may,104,5,-1,0,unknown,no
14356,46,admin.,married,secondary,no,-121,yes,yes,cellular,8,jul,214,4,-1,0,unknown,no
1675,31,management,single,tertiary,no,-173,yes,no,unknown,6,may,396,2,-1,0,unknown,no
10636,46,housemaid,married,primary,no,1676,no,no,unknown,6,jun,56,2,-1,0,unknown,no
5267,45,management,married,tertiary,no,1540,yes,no,unknown,19,may,194,3,-1,0,unknown,no
17877,30,technician,married,tertiary,no,179,yes,no,cellular,25,jul,111,2,-1,0,unknown,no
37089,38,retired,married,unknown,no,304,no,no,cellular,11,may,94,1,350,5,other,no
18794,42,blue-collar,married,primary,no,2273,yes,no,cellular,29,jul,98,2,-1,0,unknown,no
2254,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no
2207,40,technician,married,tertiary,no,103,yes,no,unknown,8,may,135,2,-1,0,unknown,no
7014,49,blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown,no
34200,37,admin.,single,secondary,no,515,yes,no,cellular,20,apr,59,1,-1,0,unknown,no
33048,29,services,married,secondary,no,690,yes,no,cellular,14,apr,553,2,316,1,other,no
1079,49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no
21962,58,admin.,married,secondary,no,855,no,no,cellular,14,aug,81,2,-1,0,unknown,no
19341,42,management,married,tertiary,no,4617,yes,no,cellular,31,jul,543,2,-1,0,unknown,no
3622,32,blue-collar,single,secondary,no,1940,yes,yes,unknown,13,may,299,3,-1,0,unknown,no
30155,33,management,single,tertiary,no,474,yes,no,cellular,2,feb,62,1,179,3,failure,no
31377,56,technician,divorced,secondary,no,1480,yes,yes,cellular,5,feb,576,1,-1,0,unknown,no
40571,54,unknown,married,secondary,no,1157,no,no,cellular,26,may,98,2,-1,0,unknown,no
1028,52,entrepreneur,married,secondary,no,113,yes,yes,unknown,5,may,127,1,-1,0,unknown,no
5260,60,blue-collar,married,secondary,no,171,yes,no,unknown,19,may,219,2,-1,0,unknown,no
38803,33,technician,single,secondary,no,287,yes,no,cellular,14,may,97,1,358,8,failure,no
26178,52,blue-collar,married,tertiary,no,297,yes,no,cellular,18,nov,62,2,195,1,failure,no
4530,53,blue-collar,married,secondary,no,1140,yes,no,unknown,15,may,241,32,-1,0,unknown,no
36447,36,blue-collar,married,primary,no,441,yes,no,cellular,7,may,100,4,358,1,failure,no
34772,53,admin.,single,secondary,no,1958,no,no,telephone,23,apr,164,4,-1,0,unknown,no
28252,37,blue-collar,married,secondary,no,2066,yes,yes,cellular,21,nov,10,7,113,5,failure,no
26701,39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,no
25859,46,technician,married,secondary,no,68,yes,yes,cellular,18,nov,111,2,155,3,failure,no
7525,34,unemployed,single,tertiary,no,906,yes,no,unknown,27,may,101,3,-1,0,unknown,no
18129,40,management,divorced,tertiary,no,96,yes,no,cellular,25,jul,188,14,-1,0,unknown,no
10196,55,admin.,single,secondary,no,533,no,no,unknown,5,jun,40,2,-1,0,unknown,no
8655,32,services,married,secondary,no,241,no,no,unknown,30,may,197,3,-1,0,unknown,no
45786,43,blue-collar,married,secondary,no,408,yes,no,unknown,14,sep,6,1,838,3,other,no
10049,60,housemaid,married,tertiary,no,443,no,no,unknown,5,jun,60,1,-1,0,unknown,no
37013,43,self-employed,married,tertiary,yes,310,yes,no,cellular,11,may,84,7,-1,0,unknown,no
19632,33,admin.,married,secondary,no,166,no,yes,cellular,31,jul,69,27,-1,0,unknown,no
26274,40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,169,1,failure,no
17469,36,management,married,tertiary,no,699,no,no,cellular,23,jul,125,1,-1,0,unknown,no
18521,30,admin.,married,unknown,no,4,yes,no,cellular,29,jul,176,21,-1,0,unknown,no
31526,30,technician,married,secondary,no,436,yes,no,cellular,5,feb,138,3,206,8,other,no
12908,37,blue-collar,married,primary,no,1779,yes,no,unknown,20,jun,34,3,-1,0,unknown,no
21658,42,technician,single,tertiary,no,166,no,no,cellular,12,aug,226,4,-1,0,unknown,no
3006,37,entrepreneur,divorced,secondary,no,1190,yes,no,unknown,9,may,268,3,-1,0,unknown,no
19711,36,blue-collar,married,primary,no,856,yes,no,cellular,31,jul,39,10,-1,0,unknown,no
21095,34,technician,married,tertiary,no,116,no,no,cellular,11,aug,145,2,-1,0,unknown,no
6529,39,technician,married,secondary,no,3643,yes,no,unknown,23,may,160,3,-1,0,unknown,no
2409,38,technician,married,unknown,no,90,yes,yes,unknown,8,may,20,2,-1,0,unknown,no
2828,41,management,married,unknown,no,2457,yes,no,unknown,9,may,285,1,-1,0,unknown,no
8759,27,services,single,tertiary,no,3021,yes,no,unknown,30,may,388,7,-1,0,unknown,no
4596,60,admin.,married,secondary,no,1880,yes,no,unknown,15,may,196,4,-1,0,unknown,no
23416,43,technician,married,secondary,no,328,no,no,cellular,22,aug,79,2,-1,0,unknown,no
24728,35,management,single,tertiary,no,556,no,no,cellular,28,aug,52,8,-1,0,unknown,no
27176,31,services,single,tertiary,no,461,no,no,cellular,20,nov,145,1,-1,0,unknown,no
29253,35,management,single,tertiary,no,474,yes,yes,cellular,29,jan,372,1,-1,0,unknown,no
5598,32,blue-collar,married,primary,no,8291,no,no,unknown,20,may,131,1,-1,0,unknown,no
6556,32,admin.,married,tertiary,no,882,no,no,unknown,23,may,569,3,-1,0,unknown,no
14449,30,management,single,secondary,no,1090,yes,no,cellular,9,jul,65,1,-1,0,unknown,no
31575,30,management,single,tertiary,no,640,no,no,cellular,6,feb,124,4,213,2,failure,no
11581,59,retired,married,primary,no,2722,no,no,unknown,16,jun,145,1,-1,0,unknown,no
7938,30,student,single,tertiary,no,2030,yes,no,unknown,28,may,27,2,-1,0,unknown,no
12081,57,retired,divorced,tertiary,no,5253,no,no,unknown,18,jun,235,3,-1,0,unknown,no
26143,36,entrepreneur,married,secondary,no,215,yes,yes,cellular,18,nov,309,1,-1,0,unknown,no
12732,31,blue-collar,married,primary,no,224,yes,no,unknown,20,jun,20,19,-1,0,unknown,no
19680,47,management,divorced,tertiary,no,94,yes,no,cellular,31,jul,9,19,-1,0,unknown,no
39864,27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,no
37780,34,services,married,secondary,no,-118,yes,no,cellular,12,may,230,1,-1,0,unknown,no
14300,41,blue-collar,married,primary,no,17,no,no,cellular,8,jul,117,3,-1,0,unknown,no
37699,48,admin.,divorced,secondary,no,162,yes,no,cellular,12,may,83,1,368,4,failure,no
6772,58,retired,married,secondary,no,0,yes,no,unknown,26,may,77,1,-1,0,unknown,no
30413,49,management,divorced,tertiary,no,4961,yes,no,cellular,3,feb,298,2,231,1,failure,no
19806,49,technician,married,secondary,no,8973,no,no,cellular,31,jul,9,10,-1,0,unknown,no
27838,31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,unknown,no
14717,42,admin.,married,secondary,no,-728,yes,no,cellular,10,jul,305,1,-1,0,unknown,no
19808,26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no
1643,37,blue-collar,single,secondary,no,240,yes,no,unknown,6,may,246,1,-1,0,unknown,no
20964,35,technician,married,secondary,no,46,no,no,cellular,8,aug,404,4,-1,0,unknown,no
43832,33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure,no
44269,71,retired,married,primary,no,2171,no,no,cellular,10,mar,625,4,-1,0,unknown,no
23564,36,management,single,tertiary,no,156,no,no,cellular,22,aug,122,1,-1,0,unknown,no
36009,33,blue-collar,married,primary,yes,-542,yes,no,cellular,6,may,116,2,-1,0,unknown,no
7651,37,entrepreneur,married,secondary,no,-170,yes,no,unknown,28,may,39,1,-1,0,unknown,no
28515,36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,unknown,no
5211,43,management,married,secondary,no,3196,yes,yes,unknown,19,may,159,3,-1,0,unknown,no
17625,31,housemaid,married,primary,no,-184,yes,no,cellular,24,jul,326,1,-1,0,unknown,no
12238,55,management,married,secondary,no,0,no,no,unknown,18,jun,324,2,-1,0,unknown,no
3556,29,blue-collar,divorced,unknown,no,17,yes,no,unknown,13,may,31,2,-1,0,unknown,no
13051,36,self-employed,married,tertiary,no,682,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
27669,51,entrepreneur,married,secondary,no,653,yes,no,cellular,20,nov,16,9,112,37,other,no
28119,43,management,married,tertiary,no,2100,yes,no,cellular,21,nov,105,1,-1,0,unknown,no
25268,48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,unknown,no
12721,49,technician,single,unknown,no,443,no,no,unknown,20,jun,25,11,-1,0,unknown,no
9301,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,unknown,no
37028,34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no
38032,33,blue-collar,married,primary,no,2000,yes,no,telephone,13,may,25,1,-1,0,unknown,no
1410,46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,no
29013,53,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287,2,-1,0,unknown,no
6949,46,technician,married,unknown,no,626,yes,no,unknown,26,may,399,2,-1,0,unknown,no
7509,26,student,single,secondary,no,2784,yes,no,unknown,27,may,264,1,-1,0,unknown,no
2355,42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8,may,141,1,-1,0,unknown,no
36142,36,blue-collar,married,secondary,no,975,yes,no,cellular,7,may,186,2,295,1,failure,no
19776,28,unemployed,married,primary,yes,44,yes,no,cellular,31,jul,6,13,-1,0,unknown,no
24659,35,technician,single,secondary,no,230,no,no,cellular,28,aug,104,1,-1,0,unknown,no
19267,58,management,married,tertiary,no,0,no,no,cellular,31,jul,85,4,-1,0,unknown,no
21928,34,management,married,tertiary,no,101,yes,no,cellular,13,aug,209,5,-1,0,unknown,no
18008,59,retired,married,secondary,no,5706,yes,no,cellular,25,jul,471,2,-1,0,unknown,no
5783,32,admin.,single,secondary,no,2146,yes,no,unknown,21,may,422,2,-1,0,unknown,no
30826,48,management,married,secondary,no,438,no,no,cellular,4,feb,42,5,-1,0,unknown,no
38735,43,management,married,tertiary,no,-271,yes,yes,telephone,14,may,121,1,-1,0,unknown,no
34602,32,management,married,tertiary,no,1683,yes,yes,cellular,20,apr,72,2,-1,0,unknown,no
29561,29,management,single,tertiary,no,536,no,no,cellular,29,jan,418,2,-1,0,unknown,no
25506,40,blue-collar,single,secondary,no,677,yes,no,cellular,17,nov,619,1,171,5,other,no
4041,34,self-employed,single,tertiary,no,2800,yes,no,unknown,14,may,668,1,-1,0,unknown,no
42814,30,admin.,married,secondary,no,0,no,no,cellular,15,oct,86,1,140,3,failure,no
4866,44,services,married,secondary,no,0,yes,yes,unknown,16,may,471,2,-1,0,unknown,no
1752,54,blue-collar,married,secondary,no,254,yes,no,unknown,6,may,66,2,-1,0,unknown,no
27925,30,admin.,single,secondary,no,4925,yes,no,cellular,21,nov,86,1,-1,0,unknown,no
8273,33,services,married,secondary,no,931,yes,no,unknown,29,may,263,3,-1,0,unknown,no
35455,36,blue-collar,single,secondary,no,206,yes,no,cellular,5,may,17,6,-1,0,unknown,no
19014,39,admin.,married,secondary,no,-139,no,no,cellular,30,jul,120,2,-1,0,unknown,no
2664,31,housemaid,married,secondary,no,0,yes,no,unknown,9,may,327,2,-1,0,unknown,no
13114,32,blue-collar,married,secondary,no,2526,yes,no,unknown,20,jun,25,8,-1,0,unknown,no
19677,31,services,single,unknown,no,6145,yes,no,cellular,31,jul,70,13,-1,0,unknown,no
44629,30,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,failure,no
5458,34,services,married,primary,no,1042,yes,no,unknown,20,may,167,1,-1,0,unknown,no
41795,64,retired,married,secondary,no,504,no,no,cellular,11,aug,157,1,14,3,other,no
15554,50,blue-collar,married,secondary,no,-731,yes,no,cellular,15,jul,401,4,-1,0,unknown,no
18690,52,blue-collar,married,secondary,no,594,no,no,telephone,29,jul,178,2,-1,0,unknown,no
29964,46,services,divorced,secondary,no,-179,no,no,cellular,2,feb,151,1,214,2,failure,no
7223,24,technician,single,tertiary,no,1954,yes,yes,unknown,27,may,78,1,-1,0,unknown,no
13998,25,blue-collar,married,secondary,no,267,no,no,cellular,7,jul,422,2,-1,0,unknown,no
1113,56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,212,2,-1,0,unknown,no
38426,27,admin.,married,secondary,no,249,yes,no,cellular,13,may,307,2,-1,0,unknown,no
3625,53,admin.,divorced,secondary,no,887,yes,no,unknown,13,may,169,2,-1,0,unknown,no
3266,33,management,single,tertiary,no,4128,yes,no,unknown,12,may,456,6,-1,0,unknown,no
40805,46,management,married,tertiary,no,0,yes,no,cellular,1,jun,87,2,-1,0,unknown,no
33708,40,blue-collar,married,unknown,no,928,yes,no,cellular,17,apr,53,1,-1,0,unknown,no
25583,43,technician,single,unknown,no,572,no,no,cellular,17,nov,80,2,-1,0,unknown,no
16883,52,technician,married,secondary,no,150,yes,no,telephone,21,jul,177,3,-1,0,unknown,no
34997,29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no
39220,28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,failure,no
26134,31,admin.,single,secondary,no,2076,no,yes,cellular,18,nov,178,1,127,7,other,no
8175,56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,no
1814,29,technician,single,tertiary,no,0,yes,no,unknown,7,may,104,2,-1,0,unknown,no
39349,34,blue-collar,single,primary,no,4260,yes,no,cellular,15,may,375,1,-1,0,unknown,no
1436,55,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,-1,0,unknown,no
3185,43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,no
4981,35,blue-collar,single,secondary,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,no
14472,47,blue-collar,married,secondary,no,690,yes,no,cellular,9,jul,113,1,-1,0,unknown,no
45144,72,admin.,married,primary,no,2321,no,no,cellular,12,jul,200,6,122,6,other,no
16930,27,blue-collar,married,primary,no,202,no,yes,cellular,22,jul,41,1,-1,0,unknown,no
9622,41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
10750,35,management,married,tertiary,no,2308,no,yes,unknown,9,jun,540,1,-1,0,unknown,no
18708,53,admin.,married,secondary,no,1815,no,no,cellular,29,jul,86,6,-1,0,unknown,no
3860,43,blue-collar,married,secondary,no,2706,yes,yes,unknown,14,may,44,1,-1,0,unknown,no
43923,49,blue-collar,married,secondary,no,171,no,no,telephone,5,feb,260,6,-1,0,unknown,no
29573,31,services,single,secondary,no,-250,no,yes,cellular,29,jan,207,2,-1,0,unknown,no
17979,29,blue-collar,married,secondary,no,9,yes,no,cellular,25,jul,236,8,-1,0,unknown,no
27470,51,blue-collar,divorced,secondary,yes,56,yes,yes,cellular,20,nov,71,2,-1,0,unknown,no
32170,36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,failure,no
44490,35,management,divorced,tertiary,no,649,no,no,cellular,16,apr,177,1,-1,0,unknown,no
36327,48,blue-collar,married,secondary,yes,0,yes,yes,cellular,7,may,275,1,-1,0,unknown,no
29005,46,services,divorced,secondary,no,755,no,no,cellular,28,jan,246,1,-1,0,unknown,no
2730,32,self-employed,single,secondary,no,123,yes,no,unknown,9,may,278,1,-1,0,unknown,no
20489,31,technician,married,secondary,no,54,no,no,cellular,7,aug,137,2,-1,0,unknown,no
4926,32,housemaid,divorced,secondary,no,715,yes,yes,unknown,16,may,14,15,-1,0,unknown,no
29496,52,blue-collar,married,secondary,no,408,no,no,cellular,29,jan,338,2,-1,0,unknown,no
18110,36,blue-collar,married,primary,no,345,yes,no,cellular,25,jul,400,2,-1,0,unknown,no
17775,48,blue-collar,married,primary,no,595,no,no,cellular,24,jul,464,1,-1,0,unknown,no
14517,54,management,married,primary,no,621,no,yes,cellular,9,jul,180,1,-1,0,unknown,no
14887,31,blue-collar,married,primary,no,2,yes,yes,cellular,10,jul,112,1,-1,0,unknown,no
24480,39,technician,married,tertiary,no,-204,yes,no,cellular,28,aug,144,4,-1,0,unknown,no
22272,56,services,married,secondary,no,4914,no,no,cellular,18,aug,70,4,-1,0,unknown,no
8572,35,entrepreneur,married,tertiary,no,512,yes,no,unknown,30,may,659,1,-1,0,unknown,no
37481,31,unemployed,single,secondary,no,-15,yes,no,cellular,12,may,278,2,370,3,other,no
5551,35,blue-collar,married,primary,no,356,yes,yes,unknown,20,may,474,2,-1,0,unknown,no
23561,59,retired,married,primary,no,0,no,no,cellular,22,aug,460,1,-1,0,unknown,no
32692,40,admin.,single,secondary,no,963,yes,no,cellular,7,apr,479,1,-1,0,unknown,no
29377,26,management,divorced,tertiary,yes,-402,no,yes,cellular,29,jan,66,2,262,2,failure,no
7200,48,blue-collar,married,secondary,no,154,yes,no,unknown,27,may,70,3,-1,0,unknown,no
12502,56,self-employed,married,tertiary,no,411,no,no,unknown,19,jun,145,4,-1,0,unknown,no
24278,43,technician,divorced,secondary,no,-414,no,no,cellular,27,aug,590,4,-1,0,unknown,no
23375,38,technician,single,secondary,no,0,no,no,cellular,22,aug,305,2,-1,0,unknown,no
9215,41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no
9042,51,admin.,married,secondary,no,1415,yes,no,unknown,2,jun,151,3,-1,0,unknown,no
30645,54,unemployed,married,primary,no,541,yes,no,cellular,3,feb,237,3,-1,0,unknown,no
25857,45,blue-collar,divorced,primary,no,2702,no,no,cellular,18,nov,110,1,-1,0,unknown,no
1310,43,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,no
30762,45,blue-collar,married,primary,no,305,yes,no,cellular,4,feb,211,1,-1,0,unknown,no
7268,26,technician,divorced,secondary,no,21,yes,no,unknown,27,may,133,1,-1,0,unknown,no
7148,45,blue-collar,married,secondary,no,-302,yes,no,unknown,27,may,78,1,-1,0,unknown,no
4625,31,blue-collar,single,secondary,no,33,yes,no,unknown,15,may,214,4,-1,0,unknown,no
30811,37,services,married,secondary,no,895,yes,yes,cellular,4,feb,219,2,245,1,failure,no
12414,49,blue-collar,divorced,secondary,no,848,yes,no,unknown,19,jun,109,1,-1,0,unknown,no
5785,37,admin.,divorced,secondary,no,3834,yes,no,unknown,21,may,72,1,-1,0,unknown,no
39687,27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,143,2,343,3,failure,no
31666,53,blue-collar,married,unknown,no,593,no,no,telephone,6,feb,137,1,-1,0,unknown,no
28176,32,services,married,tertiary,no,0,no,no,cellular,21,nov,80,1,-1,0,unknown,no
43018,30,management,single,tertiary,no,16935,no,no,cellular,28,oct,108,1,-1,0,unknown,no
8833,47,technician,married,secondary,no,1387,yes,no,unknown,30,may,219,4,-1,0,unknown,no
25751,59,self-employed,married,secondary,no,201,no,no,cellular,18,nov,117,2,-1,0,unknown,no
31378,29,self-employed,married,tertiary,no,4,no,no,cellular,5,feb,156,1,-1,0,unknown,no
14034,28,admin.,single,secondary,no,551,no,yes,cellular,8,jul,161,1,-1,0,unknown,no
10360,30,technician,single,tertiary,no,799,yes,yes,unknown,6,jun,91,18,-1,0,unknown,no
14415,30,self-employed,married,tertiary,no,5,yes,yes,cellular,9,jul,99,2,-1,0,unknown,no
22536,48,unknown,married,secondary,no,-95,no,no,cellular,19,aug,134,9,-1,0,unknown,no
15826,58,blue-collar,married,unknown,no,2516,yes,no,cellular,16,jul,303,1,-1,0,unknown,no
27105,35,unemployed,married,secondary,no,759,no,no,cellular,19,nov,556,3,-1,0,unknown,no
4496,33,blue-collar,married,secondary,no,217,yes,no,unknown,15,may,561,1,-1,0,unknown,no
10418,35,housemaid,married,primary,no,8127,no,no,unknown,6,jun,315,1,-1,0,unknown,no
39649,57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no
19634,51,self-employed,married,tertiary,no,833,no,no,cellular,31,jul,77,3,-1,0,unknown,no
12115,39,admin.,married,secondary,no,224,no,no,unknown,18,jun,421,2,-1,0,unknown,no
11918,51,housemaid,married,primary,no,1382,no,no,unknown,17,jun,226,1,-1,0,unknown,no
6793,34,blue-collar,single,primary,no,-175,yes,no,unknown,26,may,40,1,-1,0,unknown,no
8406,49,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,67,2,-1,0,unknown,no
23413,32,technician,single,tertiary,no,388,yes,no,cellular,22,aug,119,2,-1,0,unknown,no
12369,46,housemaid,married,primary,no,1188,no,no,unknown,19,jun,675,5,-1,0,unknown,no
38443,39,blue-collar,married,primary,no,640,yes,no,cellular,13,may,220,4,370,2,other,no
11677,50,entrepreneur,married,tertiary,no,2198,no,no,unknown,16,jun,170,6,-1,0,unknown,no
30461,41,management,single,tertiary,no,572,yes,no,cellular,3,feb,419,2,271,2,failure,no
34063,37,blue-collar,single,secondary,no,1127,yes,no,cellular,17,apr,72,2,281,1,failure,no
18259,53,admin.,married,secondary,no,673,no,yes,telephone,28,jul,137,2,-1,0,unknown,no
45223,30,self-employed,married,secondary,no,123,no,yes,unknown,17,jul,66,1,85,5,other,no
42626,80,retired,married,primary,no,2954,no,no,cellular,25,sep,144,1,-1,0,unknown,no
45346,28,admin.,single,secondary,no,261,yes,yes,cellular,30,jul,269,7,182,9,success,no
29727,27,unemployed,single,secondary,no,92,yes,no,cellular,30,jan,274,4,-1,0,unknown,no
38319,32,management,single,tertiary,no,593,yes,no,cellular,13,may,86,3,-1,0,unknown,no
31823,51,management,single,tertiary,no,2242,no,no,telephone,9,feb,11,8,-1,0,unknown,no
8749,45,technician,single,unknown,no,7108,yes,yes,unknown,30,may,1212,3,-1,0,unknown,no
16857,45,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,81,4,-1,0,unknown,no
4235,46,management,single,secondary,no,244,yes,no,unknown,15,may,244,1,-1,0,unknown,no
28281,48,unemployed,married,primary,no,0,no,no,cellular,21,nov,213,2,-1,0,unknown,no
35192,40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,other,no
44547,41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no
41000,38,technician,married,secondary,no,1442,yes,no,cellular,3,jun,113,1,119,1,failure,no
13907,50,technician,married,unknown,no,680,no,no,cellular,7,jul,457,5,-1,0,unknown,no
17354,37,technician,married,tertiary,no,0,yes,yes,cellular,23,jul,155,2,-1,0,unknown,no
23125,37,technician,married,secondary,no,28,no,no,cellular,21,aug,101,2,-1,0,unknown,no
38644,35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no
8163,48,management,married,primary,no,1910,yes,no,unknown,29,may,413,2,-1,0,unknown,no
20949,59,housemaid,married,primary,no,116,no,no,cellular,8,aug,129,4,-1,0,unknown,no
4449,46,self-employed,single,tertiary,no,1934,yes,no,unknown,15,may,236,3,-1,0,unknown,no
25323,50,entrepreneur,married,tertiary,no,5420,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
8259,30,admin.,divorced,primary,no,1032,yes,no,unknown,29,may,52,5,-1,0,unknown,no
8149,51,services,married,unknown,no,224,yes,no,unknown,29,may,52,3,-1,0,unknown,no
25656,46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no
2371,28,admin.,divorced,secondary,no,785,yes,no,unknown,8,may,442,2,-1,0,unknown,yes
14546,38,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,556,5,-1,0,unknown,yes
15903,43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,-1,0,unknown,yes
43522,50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
45911,61,retired,married,secondary,no,11,no,no,cellular,29,sep,232,1,92,3,success,yes
43276,58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
2807,26,blue-collar,single,secondary,no,82,yes,no,unknown,9,may,654,1,-1,0,unknown,yes
45502,56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes
35946,27,technician,single,secondary,no,2,yes,yes,cellular,6,may,554,2,356,1,failure,yes
